space,pos,half
googlenets,750,FIT
googlenets,751,TEST
googlenets,752,TEST
googlenets,753,FIT
googlenets,754,FIT
googlenets,755,FIT
googlenets,756,TEST
googlenets,757,FIT
googlenets,758,FIT
googlenets,759,TEST
googlenets,760,FIT
googlenets,761,FIT
googlenets,762,TEST
googlenets,763,FIT
googlenets,764,TEST
googlenets,765,TEST
googlenets,766,FIT
googlenets,767,FIT
googlenets,768,TEST
googlenets,769,FIT
googlenets,770,FIT
googlenets,771,TEST
googlenets,772,FIT
googlenets,773,TEST
googlenets,774,TEST
googlenets,775,FIT
googlenets,776,FIT
googlenets,777,FIT
googlenets,778,FIT
googlenets,779,FIT
googlenets,780,FIT
googlenets,781,TEST
googlenets,782,FIT
googlenets,783,FIT
googlenets,784,FIT
googlenets,785,TEST
googlenets,786,TEST
googlenets,787,FIT
googlenets,788,TEST
googlenets,789,TEST
googlenets,790,FIT
googlenets,791,TEST
googlenets,792,FIT
googlenets,793,FIT
googlenets,794,TEST
googlenets,795,FIT
googlenets,796,FIT
googlenets,797,FIT
googlenets,798,TEST
googlenets,799,FIT
googlenets,800,TEST
googlenets,801,TEST
googlenets,802,FIT
googlenets,803,FIT
googlenets,804,TEST
googlenets,805,TEST
googlenets,806,FIT
googlenets,807,TEST
googlenets,808,FIT
googlenets,809,FIT
googlenets,810,FIT
googlenets,811,FIT
googlenets,812,FIT
googlenets,813,FIT
googlenets,814,TEST
googlenets,815,FIT
googlenets,816,TEST
googlenets,817,FIT
googlenets,818,FIT
googlenets,819,FIT
googlenets,820,TEST
googlenets,821,FIT
googlenets,822,TEST
googlenets,823,TEST
googlenets,824,TEST
googlenets,825,TEST
googlenets,826,FIT
googlenets,827,FIT
googlenets,828,FIT
googlenets,829,TEST
googlenets,830,FIT
googlenets,831,FIT
googlenets,832,TEST
googlenets,833,TEST
googlenets,834,TEST
googlenets,835,TEST
googlenets,836,TEST
googlenets,837,TEST
googlenets,838,TEST
googlenets,839,TEST
googlenets,840,FIT
googlenets,841,TEST
googlenets,842,FIT
googlenets,843,TEST
googlenets,844,TEST
googlenets,845,TEST
googlenets,846,FIT
googlenets,847,FIT
googlenets,848,TEST
googlenets,849,FIT
googlenets,850,FIT
googlenets,851,TEST
googlenets,852,FIT
googlenets,853,TEST
googlenets,854,TEST
googlenets,855,TEST
googlenets,856,FIT
googlenets,857,FIT
googlenets,858,TEST
googlenets,859,FIT
googlenets,860,TEST
googlenets,861,FIT
googlenets,862,FIT
googlenets,863,FIT
googlenets,864,FIT
googlenets,865,TEST
googlenets,866,FIT
googlenets,867,FIT
googlenets,868,TEST
googlenets,869,TEST
googlenets,870,FIT
googlenets,871,FIT
googlenets,872,FIT
googlenets,873,TEST
googlenets,874,TEST
googlenets,875,FIT
googlenets,876,TEST
googlenets,877,FIT
googlenets,878,FIT
googlenets,879,TEST
googlenets,880,FIT
googlenets,881,TEST
googlenets,882,TEST
googlenets,883,FIT
googlenets,884,TEST
googlenets,885,FIT
googlenets,886,TEST
googlenets,887,FIT
googlenets,888,TEST
googlenets,889,FIT
googlenets,890,FIT
googlenets,891,TEST
googlenets,892,TEST
googlenets,893,TEST
googlenets,894,TEST
googlenets,895,FIT
googlenets,896,FIT
googlenets,897,TEST
googlenets,898,FIT
googlenets,899,FIT
googlenets,900,FIT
googlenets,901,FIT
googlenets,902,FIT
googlenets,903,FIT
googlenets,904,FIT
googlenets,905,FIT
googlenets,906,FIT
googlenets,907,TEST
googlenets,908,FIT
googlenets,909,FIT
googlenets,910,FIT
googlenets,911,TEST
googlenets,912,FIT
googlenets,913,TEST
googlenets,914,FIT
googlenets,915,TEST
googlenets,916,TEST
googlenets,917,TEST
googlenets,918,TEST
googlenets,919,TEST
googlenets,920,FIT
googlenets,921,TEST
googlenets,922,FIT
googlenets,923,TEST
googlenets,924,FIT
googlenets,925,FIT
googlenets,926,FIT
googlenets,927,TEST
googlenets,928,TEST
googlenets,929,FIT
googlenets,930,FIT
googlenets,931,TEST
googlenets,932,TEST
googlenets,933,TEST
googlenets,934,TEST
googlenets,935,TEST
googlenets,936,FIT
googlenets,937,TEST
googlenets,938,FIT
googlenets,939,TEST
googlenets,940,TEST
googlenets,941,FIT
googlenets,942,TEST
googlenets,943,TEST
googlenets,944,TEST
googlenets,945,TEST
googlenets,946,FIT
googlenets,947,TEST
googlenets,948,FIT
googlenets,949,FIT
googlenets,950,FIT
googlenets,951,FIT
googlenets,952,TEST
googlenets,953,FIT
googlenets,954,FIT
googlenets,955,TEST
googlenets,956,FIT
googlenets,957,TEST
googlenets,958,TEST
googlenets,959,FIT
googlenets,960,FIT
googlenets,961,FIT
googlenets,962,TEST
googlenets,963,FIT
googlenets,964,TEST
googlenets,965,FIT
googlenets,966,TEST
googlenets,967,TEST
googlenets,968,FIT
googlenets,969,FIT
googlenets,970,FIT
googlenets,971,TEST
googlenets,972,FIT
googlenets,973,TEST
googlenets,974,TEST
googlenets,975,TEST
googlenets,976,TEST
googlenets,977,FIT
googlenets,978,TEST
googlenets,979,FIT
googlenets,980,FIT
googlenets,981,FIT
googlenets,982,TEST
googlenets,983,FIT
googlenets,984,FIT
googlenets,985,TEST
googlenets,986,FIT
googlenets,987,TEST
googlenets,988,FIT
googlenets,989,FIT
googlenets,990,TEST
googlenets,991,TEST
googlenets,992,TEST
googlenets,993,TEST
googlenets,994,FIT
googlenets,995,TEST
googlenets,996,FIT
googlenets,997,FIT
googlenets,998,FIT
googlenets,999,FIT
googlenets,1000,FIT
googlenets,1001,TEST
googlenets,1002,FIT
googlenets,1003,FIT
googlenets,1004,FIT
googlenets,1005,TEST
googlenets,1006,FIT
googlenets,1007,FIT
googlenets,1008,TEST
googlenets,1009,FIT
googlenets,1010,TEST
googlenets,1011,FIT
googlenets,1012,FIT
googlenets,1013,TEST
googlenets,1014,FIT
googlenets,1015,TEST
googlenets,1016,TEST
googlenets,1017,FIT
googlenets,1018,FIT
googlenets,1019,FIT
googlenets,1020,TEST
googlenets,1021,FIT
googlenets,1022,TEST
googlenets,1023,FIT
googlenets,1024,TEST
googlenets,1025,TEST
googlenets,1026,TEST
googlenets,1027,TEST
googlenets,1028,FIT
googlenets,1029,TEST
googlenets,1030,TEST
googlenets,1031,FIT
googlenets,1032,FIT
googlenets,1033,TEST
googlenets,1034,TEST
googlenets,1035,TEST
googlenets,1036,FIT
googlenets,1037,TEST
googlenets,1038,TEST
googlenets,1039,FIT
googlenets,1040,FIT
googlenets,1041,FIT
googlenets,1042,FIT
googlenets,1043,TEST
googlenets,1044,TEST
googlenets,1045,FIT
googlenets,1046,FIT
googlenets,1047,FIT
googlenets,1048,TEST
googlenets,1049,FIT
googlenets,1050,FIT
googlenets,1051,TEST
googlenets,1052,TEST
googlenets,1053,TEST
googlenets,1054,TEST
googlenets,1055,FIT
googlenets,1056,TEST
googlenets,1057,TEST
googlenets,1058,TEST
googlenets,1059,TEST
googlenets,1060,TEST
googlenets,1061,TEST
googlenets,1062,FIT
googlenets,1063,FIT
googlenets,1064,TEST
googlenets,1065,TEST
googlenets,1066,FIT
googlenets,1067,TEST
googlenets,1068,FIT
googlenets,1069,FIT
googlenets,1070,TEST
googlenets,1071,FIT
googlenets,1072,TEST
googlenets,1073,FIT
googlenets,1074,TEST
googlenets,1075,FIT
googlenets,1076,TEST
googlenets,1077,FIT
googlenets,1078,TEST
googlenets,1079,TEST
googlenets,1080,FIT
googlenets,1081,TEST
googlenets,1082,FIT
googlenets,1083,FIT
googlenets,1084,TEST
googlenets,1085,TEST
googlenets,1086,TEST
googlenets,1087,FIT
googlenets,1088,TEST
googlenets,1089,FIT
googlenets,1090,FIT
googlenets,1091,FIT
googlenets,1092,FIT
googlenets,1093,FIT
googlenets,1094,FIT
googlenets,1095,FIT
googlenets,1096,TEST
googlenets,1097,FIT
googlenets,1098,FIT
googlenets,1099,FIT
googlenets,1100,TEST
googlenets,1101,TEST
googlenets,1102,TEST
googlenets,1103,FIT
googlenets,1104,FIT
googlenets,1105,TEST
googlenets,1106,TEST
googlenets,1107,TEST
googlenets,1108,FIT
googlenets,1109,TEST
googlenets,1110,FIT
googlenets,1111,FIT
googlenets,1112,FIT
googlenets,1113,TEST
googlenets,1114,FIT
googlenets,1115,FIT
googlenets,1116,FIT
googlenets,1117,FIT
googlenets,1118,TEST
googlenets,1119,FIT
googlenets,1120,FIT
googlenets,1121,TEST
googlenets,1122,FIT
googlenets,1123,TEST
googlenets,1124,TEST
googlenets,1125,TEST
googlenets,1126,FIT
googlenets,1127,TEST
googlenets,1128,TEST
googlenets,1129,FIT
googlenets,1130,TEST
googlenets,1131,TEST
googlenets,1132,TEST
googlenets,1133,TEST
googlenets,1134,FIT
googlenets,1135,TEST
googlenets,1136,TEST
googlenets,1137,TEST
googlenets,1138,FIT
googlenets,1139,FIT
googlenets,1140,FIT
googlenets,1141,FIT
googlenets,1142,FIT
googlenets,1143,FIT
googlenets,1144,FIT
googlenets,1145,TEST
googlenets,1146,FIT
googlenets,1147,TEST
googlenets,1148,TEST
googlenets,1149,FIT
googlenets,1150,TEST
googlenets,1151,TEST
googlenets,1152,TEST
googlenets,1153,TEST
googlenets,1154,FIT
googlenets,1155,TEST
googlenets,1156,TEST
googlenets,1157,TEST
googlenets,1158,FIT
googlenets,1159,TEST
googlenets,1160,FIT
googlenets,1161,FIT
googlenets,1162,TEST
googlenets,1163,FIT
googlenets,1164,FIT
googlenets,1165,FIT
googlenets,1166,FIT
googlenets,1167,FIT
googlenets,1168,FIT
googlenets,1169,FIT
googlenets,1170,FIT
googlenets,1171,FIT
googlenets,1172,TEST
googlenets,1173,FIT
googlenets,1174,FIT
googlenets,1175,FIT
googlenets,1176,TEST
googlenets,1177,FIT
googlenets,1178,FIT
googlenets,1179,FIT
googlenets,1180,FIT
googlenets,1181,TEST
googlenets,1182,FIT
googlenets,1183,FIT
googlenets,1184,TEST
googlenets,1185,FIT
googlenets,1186,FIT
googlenets,1187,FIT
googlenets,1188,FIT
googlenets,1189,TEST
googlenets,1190,TEST
googlenets,1191,FIT
googlenets,1192,FIT
googlenets,1193,TEST
googlenets,1194,FIT
googlenets,1195,TEST
googlenets,1196,TEST
googlenets,1197,TEST
googlenets,1198,FIT
googlenets,1199,TEST
googlenets,1200,FIT
googlenets,1201,TEST
googlenets,1202,TEST
googlenets,1203,FIT
googlenets,1204,FIT
googlenets,1205,TEST
googlenets,1206,FIT
googlenets,1207,FIT
googlenets,1208,TEST
googlenets,1209,FIT
googlenets,1210,FIT
googlenets,1211,TEST
googlenets,1212,FIT
googlenets,1213,FIT
googlenets,1214,TEST
googlenets,1215,TEST
googlenets,1216,TEST
googlenets,1217,FIT
googlenets,1218,FIT
googlenets,1219,FIT
googlenets,1220,FIT
googlenets,1221,FIT
googlenets,1222,FIT
googlenets,1223,TEST
googlenets,1224,TEST
googlenets,1225,FIT
googlenets,1226,FIT
googlenets,1227,FIT
googlenets,1228,FIT
googlenets,1229,FIT
googlenets,1230,FIT
googlenets,1231,TEST
googlenets,1232,TEST
googlenets,1233,FIT
googlenets,1234,TEST
googlenets,1235,FIT
googlenets,1236,TEST
googlenets,1237,TEST
googlenets,1238,TEST
googlenets,1239,FIT
googlenets,1240,TEST
googlenets,1241,FIT
googlenets,1242,TEST
googlenets,1243,FIT
googlenets,1244,TEST
googlenets,1245,TEST
googlenets,1246,TEST
googlenets,1247,FIT
googlenets,1248,FIT
googlenets,1249,FIT
googlenets,1250,TEST
googlenets,1251,TEST
googlenets,1252,FIT
googlenets,1253,FIT
googlenets,1254,TEST
googlenets,1255,FIT
googlenets,1256,TEST
googlenets,1257,FIT
googlenets,1258,TEST
googlenets,1259,TEST
googlenets,1260,TEST
googlenets,1261,FIT
googlenets,1262,FIT
googlenets,1263,TEST
googlenets,1264,FIT
googlenets,1265,FIT
googlenets,1266,FIT
googlenets,1267,TEST
googlenets,1268,FIT
googlenets,1269,FIT
googlenets,1270,FIT
googlenets,1271,FIT
googlenets,1272,TEST
googlenets,1273,FIT
googlenets,1274,TEST
googlenets,1275,TEST
googlenets,1276,FIT
googlenets,1277,FIT
googlenets,1278,FIT
googlenets,1279,TEST
googlenets,1280,FIT
googlenets,1281,TEST
googlenets,1282,TEST
googlenets,1283,FIT
googlenets,1284,TEST
googlenets,1285,FIT
googlenets,1286,TEST
googlenets,1287,FIT
googlenets,1288,FIT
googlenets,1289,TEST
googlenets,1290,TEST
googlenets,1291,TEST
googlenets,1292,TEST
googlenets,1293,FIT
googlenets,1294,TEST
googlenets,1295,TEST
googlenets,1296,FIT
googlenets,1297,FIT
googlenets,1298,TEST
googlenets,1299,FIT
googlenets,1300,FIT
googlenets,1301,TEST
googlenets,1302,TEST
googlenets,1303,TEST
googlenets,1304,TEST
googlenets,1305,TEST
googlenets,1306,TEST
googlenets,1307,TEST
googlenets,1308,TEST
googlenets,1309,FIT
googlenets,1310,FIT
googlenets,1311,TEST
googlenets,1312,TEST
googlenets,1313,TEST
googlenets,1314,FIT
googlenets,1315,TEST
googlenets,1316,TEST
googlenets,1317,TEST
googlenets,1318,TEST
googlenets,1319,TEST
googlenets,1320,FIT
googlenets,1321,TEST
googlenets,1322,TEST
googlenets,1323,TEST
googlenets,1324,FIT
googlenets,1325,TEST
googlenets,1326,TEST
googlenets,1327,FIT
googlenets,1328,TEST
googlenets,1329,FIT
googlenets,1330,TEST
googlenets,1331,FIT
googlenets,1332,TEST
googlenets,1333,TEST
googlenets,1334,TEST
googlenets,1335,TEST
googlenets,1336,FIT
googlenets,1337,TEST
googlenets,1338,TEST
googlenets,1339,FIT
googlenets,1340,TEST
googlenets,1341,TEST
googlenets,1342,TEST
googlenets,1343,TEST
googlenets,1344,TEST
googlenets,1345,TEST
googlenets,1346,TEST
googlenets,1347,TEST
googlenets,1348,TEST
googlenets,1349,FIT
googlenets,1350,FIT
googlenets,1351,FIT
googlenets,1352,FIT
googlenets,1353,FIT
googlenets,1354,FIT
googlenets,1355,TEST
googlenets,1356,TEST
googlenets,1357,TEST
googlenets,1358,FIT
googlenets,1359,FIT
googlenets,1360,TEST
googlenets,1361,FIT
googlenets,1362,TEST
googlenets,1363,TEST
googlenets,1364,FIT
googlenets,1365,FIT
googlenets,1366,TEST
googlenets,1367,FIT
googlenets,1368,FIT
googlenets,1369,TEST
googlenets,1370,FIT
googlenets,1371,TEST
googlenets,1372,TEST
googlenets,1373,TEST
googlenets,1374,TEST
googlenets,1375,TEST
googlenets,1376,FIT
googlenets,1377,FIT
googlenets,1378,TEST
googlenets,1379,FIT
googlenets,1380,TEST
googlenets,1381,FIT
googlenets,1382,FIT
googlenets,1383,FIT
googlenets,1384,FIT
googlenets,1385,TEST
googlenets,1386,FIT
googlenets,1387,TEST
googlenets,1388,FIT
googlenets,1389,FIT
googlenets,1390,FIT
googlenets,1391,FIT
googlenets,1392,TEST
googlenets,1393,FIT
googlenets,1394,TEST
googlenets,1395,TEST
googlenets,1396,TEST
googlenets,1397,TEST
googlenets,1398,FIT
googlenets,1399,TEST
googlenets,1400,TEST
googlenets,1401,FIT
googlenets,1402,FIT
googlenets,1403,FIT
googlenets,1404,TEST
googlenets,1405,TEST
googlenets,1406,TEST
googlenets,1407,FIT
googlenets,1408,FIT
googlenets,1409,FIT
googlenets,1410,TEST
googlenets,1411,FIT
googlenets,1412,FIT
googlenets,1413,FIT
googlenets,1414,TEST
googlenets,1415,FIT
googlenets,1416,TEST
googlenets,1417,TEST
googlenets,1418,FIT
googlenets,1419,TEST
googlenets,1420,TEST
googlenets,1421,TEST
googlenets,1422,FIT
googlenets,1423,FIT
googlenets,1424,FIT
googlenets,1425,FIT
googlenets,1426,FIT
googlenets,1427,FIT
googlenets,1428,TEST
googlenets,1429,FIT
googlenets,1430,TEST
googlenets,1431,TEST
googlenets,1432,FIT
googlenets,1433,FIT
googlenets,1434,FIT
googlenets,1435,FIT
googlenets,1436,FIT
googlenets,1437,TEST
googlenets,1438,FIT
googlenets,1439,TEST
googlenets,1440,FIT
googlenets,1441,FIT
googlenets,1442,FIT
googlenets,1443,TEST
googlenets,1444,TEST
googlenets,1445,TEST
googlenets,1446,FIT
googlenets,1447,TEST
googlenets,1448,TEST
googlenets,1449,TEST
googlenets,1450,FIT
googlenets,1451,FIT
googlenets,1452,TEST
googlenets,1453,FIT
googlenets,1454,TEST
googlenets,1455,TEST
googlenets,1456,TEST
googlenets,1457,FIT
googlenets,1458,TEST
googlenets,1459,TEST
googlenets,1460,TEST
googlenets,1461,TEST
googlenets,1462,FIT
googlenets,1463,TEST
googlenets,1464,FIT
googlenets,1465,FIT
googlenets,1466,TEST
googlenets,1467,TEST
googlenets,1468,FIT
googlenets,1469,FIT
googlenets,1470,TEST
googlenets,1471,FIT
googlenets,1472,TEST
googlenets,1473,FIT
googlenets,1474,TEST
googlenets,1475,TEST
googlenets,1476,TEST
googlenets,1477,TEST
googlenets,1478,TEST
googlenets,1479,FIT
googlenets,1480,FIT
googlenets,1481,FIT
googlenets,1482,FIT
googlenets,1483,TEST
googlenets,1484,FIT
googlenets,1485,TEST
googlenets,1486,TEST
googlenets,1487,TEST
googlenets,1488,FIT
googlenets,1489,FIT
googlenets,1490,TEST
googlenets,1491,FIT
googlenets,1492,TEST
googlenets,1493,FIT
googlenets,1494,FIT
googlenets,1495,TEST
googlenets,1496,TEST
googlenets,1497,FIT
googlenets,1498,FIT
googlenets,1499,TEST
googlenets,1500,FIT
googlenets,1501,TEST
googlenets,1502,TEST
googlenets,1503,TEST
googlenets,1504,FIT
googlenets,1505,FIT
googlenets,1506,FIT
googlenets,1507,TEST
googlenets,1508,TEST
googlenets,1509,TEST
googlenets,1510,TEST
googlenets,1511,TEST
googlenets,1512,TEST
googlenets,1513,FIT
googlenets,1514,FIT
googlenets,1515,TEST
googlenets,1516,FIT
googlenets,1517,FIT
googlenets,1518,FIT
googlenets,1519,FIT
googlenets,1520,FIT
googlenets,1521,TEST
googlenets,1522,FIT
googlenets,1523,FIT
googlenets,1524,TEST
googlenets,1525,TEST
googlenets,1526,FIT
googlenets,1527,FIT
googlenets,1528,FIT
googlenets,1529,FIT
googlenets,1530,TEST
googlenets,1531,FIT
googlenets,1532,TEST
googlenets,1533,TEST
googlenets,1534,TEST
googlenets,1535,TEST
googlenets,1536,FIT
googlenets,1537,FIT
googlenets,1538,FIT
googlenets,1539,TEST
googlenets,1540,FIT
googlenets,1541,TEST
googlenets,1542,TEST
googlenets,1543,FIT
googlenets,1544,FIT
googlenets,1545,TEST
googlenets,1546,FIT
googlenets,1547,FIT
googlenets,1548,FIT
googlenets,1549,FIT
googlenets,1550,FIT
googlenets,1551,FIT
googlenets,1552,FIT
googlenets,1553,TEST
googlenets,1554,FIT
googlenets,1555,TEST
googlenets,1556,TEST
googlenets,1557,TEST
googlenets,1558,TEST
googlenets,1559,TEST
googlenets,1560,FIT
googlenets,1561,FIT
googlenets,1562,FIT
googlenets,1563,FIT
googlenets,1564,TEST
googlenets,1565,TEST
googlenets,1566,TEST
googlenets,1567,TEST
googlenets,1568,FIT
googlenets,1569,FIT
googlenets,1570,FIT
googlenets,1571,FIT
googlenets,1572,FIT
googlenets,1573,FIT
googlenets,1574,TEST
googlenets,1575,FIT
googlenets,1576,FIT
googlenets,1577,FIT
googlenets,1578,TEST
googlenets,1579,TEST
googlenets,1580,FIT
googlenets,1581,FIT
googlenets,1582,TEST
googlenets,1583,FIT
googlenets,1584,FIT
googlenets,1585,TEST
googlenets,1586,TEST
googlenets,1587,FIT
googlenets,1588,TEST
googlenets,1589,FIT
googlenets,1590,FIT
googlenets,1591,FIT
googlenets,1592,FIT
googlenets,1593,FIT
googlenets,1594,FIT
googlenets,1595,FIT
googlenets,1596,TEST
googlenets,1597,FIT
googlenets,1598,FIT
googlenets,1599,FIT
googlenets,1600,FIT
googlenets,1601,TEST
googlenets,1602,TEST
googlenets,1603,FIT
googlenets,1604,TEST
googlenets,1605,FIT
googlenets,1606,TEST
googlenets,1607,FIT
googlenets,1608,TEST
googlenets,1609,FIT
googlenets,1610,FIT
googlenets,1611,TEST
googlenets,1612,FIT
googlenets,1613,TEST
googlenets,1614,FIT
googlenets,1615,FIT
googlenets,1616,FIT
googlenets,1617,FIT
googlenets,1618,FIT
googlenets,1619,FIT
googlenets,1620,FIT
googlenets,1621,TEST
googlenets,1622,FIT
googlenets,1623,TEST
googlenets,1624,FIT
googlenets,1625,FIT
googlenets,1626,FIT
googlenets,1627,FIT
googlenets,1628,TEST
googlenets,1629,FIT
googlenets,1630,FIT
googlenets,1631,FIT
googlenets,1632,FIT
googlenets,1633,TEST
googlenets,1634,FIT
googlenets,1635,TEST
googlenets,1636,FIT
googlenets,1637,TEST
googlenets,1638,TEST
googlenets,1639,TEST
googlenets,1640,FIT
googlenets,1641,TEST
googlenets,1642,TEST
googlenets,1643,TEST
googlenets,1644,TEST
googlenets,1645,FIT
googlenets,1646,TEST
googlenets,1647,FIT
googlenets,1648,FIT
googlenets,1649,TEST
googlenets,1650,FIT
googlenets,1651,TEST
googlenets,1652,TEST
googlenets,1653,TEST
googlenets,1654,TEST
googlenets,1655,TEST
googlenets,1656,TEST
googlenets,1657,TEST
googlenets,1658,FIT
googlenets,1659,TEST
googlenets,1660,FIT
googlenets,1661,FIT
googlenets,1662,FIT
googlenets,1663,FIT
googlenets,1664,FIT
googlenets,1665,FIT
googlenets,1666,TEST
googlenets,1667,FIT
googlenets,1668,FIT
googlenets,1669,TEST
googlenets,1670,TEST
googlenets,1671,FIT
googlenets,1672,FIT
googlenets,1673,TEST
googlenets,1674,FIT
googlenets,1675,FIT
googlenets,1676,FIT
googlenets,1677,FIT
googlenets,1678,FIT
googlenets,1679,FIT
googlenets,1680,FIT
googlenets,1681,TEST
googlenets,1682,FIT
googlenets,1683,FIT
googlenets,1684,FIT
googlenets,1685,FIT
googlenets,1686,FIT
googlenets,1687,TEST
googlenets,1688,FIT
googlenets,1689,TEST
googlenets,1690,TEST
googlenets,1691,TEST
googlenets,1692,FIT
googlenets,1693,TEST
googlenets,1694,TEST
googlenets,1695,FIT
googlenets,1696,TEST
googlenets,1697,TEST
googlenets,1698,TEST
googlenets,1699,TEST
googlenets,1700,TEST
googlenets,1701,TEST
googlenets,1702,TEST
googlenets,1703,TEST
googlenets,1704,FIT
googlenets,1705,FIT
googlenets,1706,FIT
googlenets,1707,FIT
googlenets,1708,FIT
googlenets,1709,TEST
googlenets,1710,FIT
googlenets,1711,TEST
googlenets,1712,TEST
googlenets,1713,TEST
googlenets,1714,FIT
googlenets,1715,TEST
googlenets,1716,FIT
googlenets,1717,TEST
googlenets,1718,FIT
googlenets,1719,TEST
googlenets,1720,TEST
googlenets,1721,FIT
googlenets,1722,TEST
googlenets,1723,TEST
googlenets,1724,TEST
googlenets,1725,TEST
googlenets,1726,TEST
googlenets,1727,FIT
googlenets,1728,TEST
googlenets,1729,FIT
googlenets,1730,TEST
googlenets,1731,FIT
googlenets,1732,FIT
googlenets,1733,FIT
googlenets,1734,FIT
googlenets,1735,FIT
googlenets,1736,FIT
googlenets,1737,TEST
googlenets,1738,FIT
googlenets,1739,TEST
googlenets,1740,TEST
googlenets,1741,FIT
googlenets,1742,FIT
googlenets,1743,TEST
googlenets,1744,FIT
googlenets,1745,TEST
googlenets,1746,FIT
googlenets,1747,TEST
googlenets,1748,TEST
googlenets,1749,FIT
googlenets,1750,TEST
googlenets,1751,FIT
googlenets,1752,TEST
